序号,投资者账号,投资者,报单编号,本地报单编号,交易所,合约代码,合约名称,买卖,开平,报单价格,报单数量,报单状态,成交均价,成交数量,撤单数量,剩余数量,报单时间,撤单时间,成交时间,成交时间(日),手续费,平仓盈亏,平仓盈亏(逐笔),类型,时态,策略编号,备注,MEMO,策略名称,类别,下单用户,撤单用户,IP地址,MAC,委托终端,前置ID,会话ID,营业部
584,138411,？？？？？？？？′？？？,120827,000000008977,SHFE,ni2209,ni2209,    卖,平今,164040,1,撤单,164000.0,0,1,0,22:35:14,22:35:17,, ,--,--,--,投机,GFD,套利[C16],,,ni09-08:Spread[C16],普通,138411,,,,InfiniV8_1,3,-290971658,
583,138411,？？？？？？？？′？？？,120818,000000008961,SHFE,ni2209,ni2209,    卖,平今,164050,1,撤单,164000.0,0,1,0,22:35:13,22:35:14,, ,--,--,--,投机,GFD,套利[C16],,,ni09-08:Spread[C16],普通,138411,,,,InfiniV8_1,3,-290971658,
582,138411,？？？？？？？？′？？？,120801,000000008945,SHFE,ni2209,ni2209,    卖,平今,164100,1,撤单,164000.0,0,1,0,22:35:12,22:35:13,, ,--,--,--,投机,GFD,套利[C16],,,ni09-08:Spread[C16],普通,138411,,,,InfiniV8_1,3,-290971658,
581,138411,？？？？？？？？′？？？,120791,000000008921,SHFE,ni2209,ni2209,    卖,平今,164170,1,撤单,164000.0,0,1,0,22:35:12,22:35:12,, ,--,--,--,投机,GFD,套利[C16],,,ni09-08:Spread[C16],普通,138411,,,,InfiniV8_1,3,-290971658,
580,138411,？？？？？？？？′？？？,120790,000000008905,SHFE,ni2209,ni2209,    卖,开仓,164170,1,撤单,164000.0,0,1,0,22:35:12,22:35:12,, ,--,--,--,投机,GFD,套利[C14],,,ni09-08:Spread[C14],普通,138411,,,,InfiniV8_1,3,-290971658,
579,138411,？？？？？？？？′？？？,120783,000000008897,SHFE,ni2209,ni2209,    卖,平今,164060,1,撤单,164000.0,0,1,0,22:35:11,22:35:12,, ,--,--,--,投机,GFD,套利[C16],,,ni09-08:Spread[C16],普通,138411,,,,InfiniV8_1,3,-290971658,
578,138411,？？？？？？？？′？？？,120765,000000008881,SHFE,ni2209,ni2209,    卖,平今,164040,1,撤单,164000.0,0,1,0,22:35:10,22:35:11,, ,--,--,--,投机,GFD,套利[C16],,,ni09-08:Spread[C16],普通,138411,,,,InfiniV8_1,3,-290971658,
577,138411,？？？？？？？？′？？？,120757,000000008865,SHFE,ni2209,ni2209,    卖,平今,164020,1,撤单,164000.0,0,1,0,22:35:10,22:35:10,, ,--,--,--,投机,GFD,套利[C16],,,ni09-08:Spread[C16],普通,138411,,,,InfiniV8_1,3,-290971658,
576,138411,？？？？？？？？′？？？,120700,000000008849,SHFE,ni2209,ni2209,    卖,平今,163890,1,撤单,164000.0,0,1,0,22:35:07,22:35:07,, ,--,--,--,投机,GFD,套利[C16],,,ni09-08:Spread[C16],普通,138411,,,,InfiniV8_1,3,-290971658,
575,138411,？？？？？？？？′？？？,120686,000000008833,SHFE,ni2209,ni2209,    卖,平今,163890,1,撤单,164000.0,0,1,0,22:35:06,22:35:06,, ,--,--,--,投机,GFD,套利[C16],,,ni09-08:Spread[C16],普通,138411,,,,InfiniV8_1,3,-290971658,
574,138411,？？？？？？？？′？？？,120240,000000008825,SHFE,ni2208,ni2208,    卖,开仓,168760,1,全部成交,168760.0,1,0,0,22:34:35,,22:34:35,20220701 22:34:35,1.00,--,--,投机,GFD,套利[C15],,,ni09-08:Spread[C15],普通,138411,,,,InfiniV8_1,3,-290971658,
573,138411,？？？？？？？？′？？？,120229,000000008809,SHFE,ni2209,ni2209,买,开仓,163740,1,全部成交,163730.0,1,0,0,22:34:34,,22:34:35,20220701 22:34:35,1.00,--,--,投机,GFD,套利[C15],CTP:报单已全成交或已撤销，不能再撤,,ni09-08:Spread[C15],普通,138411,,,,InfiniV8_1,3,-290971658,
572,138411,？？？？？？？？′？？？,120207,000000008793,SHFE,ni2209,ni2209,买,开仓,163780,1,撤单,163730.0,0,1,0,22:34:32,22:34:34,, ,--,--,--,投机,GFD,套利[C15],,,ni09-08:Spread[C15],普通,138411,,,,InfiniV8_1,3,-290971658,
571,138411,？？？？？？？？′？？？,120203,000000008777,SHFE,ni2209,ni2209,买,开仓,163740,1,撤单,163730.0,0,1,0,22:34:32,22:34:32,, ,--,--,--,投机,GFD,套利[C15],,,ni09-08:Spread[C15],普通,138411,,,,InfiniV8_1,3,-290971658,
570,138411,？？？？？？？？′？？？,120190,000000008761,SHFE,ni2209,ni2209,买,开仓,163800,1,撤单,163730.0,0,1,0,22:34:31,22:34:31,, ,--,--,--,投机,GFD,套利[C15],,,ni09-08:Spread[C15],普通,138411,,,,InfiniV8_1,3,-290971658,
